Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.235496	uin-surakarta	0	173	FullDelay	0.0624964	62496.4	1	3
0.23673	uin-surakarta	0	175	LastDelay	0.0617295	61729.5	1	3
0.23673	uin-surakarta	0	175	FullDelay	0.0617295	61729.5	1	3
0.237963	uin-surakarta	0	176	LastDelay	0.0619627	61962.7	1	3
0.237963	uin-surakarta	0	176	FullDelay	0.0619627	61962.7	1	3
0.238398	uin-surakarta	0	177	LastDelay	0.0613981	61398.1	1	3
0.238398	uin-surakarta	0	177	FullDelay	0.0613981	61398.1	1	3
0.239631	uin-surakarta	0	178	LastDelay	0.0616312	61631.2	1	3
0.239631	uin-surakarta	0	178	FullDelay	0.0616312	61631.2	1	3
0.240398	uin-surakarta	0	179	LastDelay	0.0613981	61398.1	1	3
0.240398	uin-surakarta	0	179	FullDelay	0.0613981	61398.1	1	3
0.241631	uin-surakarta	0	180	LastDelay	0.0616312	61631.2	1	3
0.241631	uin-surakarta	0	180	FullDelay	0.0616312	61631.2	1	3
