Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
0.127354	uin-surakarta	0	120	LastDelay	0.0859746	85974.6	1	3
0.127354	uin-surakarta	0	120	FullDelay	0.0859746	85974.6	1	3
0.128461	uin-yogyakarta	0	123	LastDelay	0.0860472	86047.2	1	3
0.128461	uin-yogyakarta	0	123	FullDelay	0.0860472	86047.2	1	3
0.128592	uin-surakarta	0	124	LastDelay	0.085833	85833	1	3
0.128592	uin-surakarta	0	124	FullDelay	0.085833	85833	1	3
0.129696	uin-yogyakarta	0	127	LastDelay	0.0859033	85903.3	1	3
0.129696	uin-yogyakarta	0	127	FullDelay	0.0859033	85903.3	1	3
0.129829	uin-surakarta	0	127	LastDelay	0.0860362	86036.2	1	3
0.129829	uin-surakarta	0	127	FullDelay	0.0860362	86036.2	1	3
0.130932	uin-yogyakarta	0	130	LastDelay	0.0861042	86104.2	1	3
0.130932	uin-yogyakarta	0	130	FullDelay	0.0861042	86104.2	1	3
0.131067	uin-surakarta	0	131	LastDelay	0.0858946	85894.6	1	3
0.131067	uin-surakarta	0	131	FullDelay	0.0858946	85894.6	1	3
0.132167	uin-yogyakarta	0	134	LastDelay	0.0859604	85960.4	1	3
0.132167	uin-yogyakarta	0	134	FullDelay	0.0859604	85960.4	1	3
0.132305	uin-surakarta	0	134	LastDelay	0.0860979	86097.9	1	3
0.132305	uin-surakarta	0	134	FullDelay	0.0860979	86097.9	1	3
0.133403	uin-yogyakarta	0	138	LastDelay	0.0858165	85816.5	1	3
0.133403	uin-yogyakarta	0	138	FullDelay	0.0858165	85816.5	1	3
0.133543	uin-surakarta	0	138	LastDelay	0.0859563	85956.3	1	3
0.133543	uin-surakarta	0	138	FullDelay	0.0859563	85956.3	1	3
0.134638	uin-yogyakarta	0	141	LastDelay	0.0860174	86017.4	1	3
0.134638	uin-yogyakarta	0	141	FullDelay	0.0860174	86017.4	1	3
0.13478	uin-surakarta	0	141	LastDelay	0.0861595	86159.5	1	3
0.13478	uin-surakarta	0	141	FullDelay	0.0861595	86159.5	1	3
0.135874	uin-yogyakarta	0	145	LastDelay	0.0858735	85873.5	1	3
0.135874	uin-yogyakarta	0	145	FullDelay	0.0858735	85873.5	1	3
0.136018	uin-surakarta	0	145	LastDelay	0.0860179	86017.9	1	3
0.136018	uin-surakarta	0	145	FullDelay	0.0860179	86017.9	1	3
0.137109	uin-yogyakarta	0	148	LastDelay	0.0860745	86074.5	1	3
0.137109	uin-yogyakarta	0	148	FullDelay	0.0860745	86074.5	1	3
0.137256	uin-surakarta	0	149	LastDelay	0.0858763	85876.3	1	3
0.137256	uin-surakarta	0	149	FullDelay	0.0858763	85876.3	1	3
0.138344	uin-yogyakarta	0	152	LastDelay	0.0859306	85930.6	1	3
0.138344	uin-yogyakarta	0	152	FullDelay	0.0859306	85930.6	1	3
0.138493	uin-surakarta	0	152	LastDelay	0.0860795	86079.5	1	3
0.138493	uin-surakarta	0	152	FullDelay	0.0860795	86079.5	1	3
0.13958	uin-yogyakarta	0	156	LastDelay	0.0857867	85786.7	1	3
0.13958	uin-yogyakarta	0	156	FullDelay	0.0857867	85786.7	1	3
0.139731	uin-surakarta	0	156	LastDelay	0.0859379	85937.9	1	3
0.139731	uin-surakarta	0	156	FullDelay	0.0859379	85937.9	1	3
0.140815	uin-yogyakarta	0	159	LastDelay	0.0859877	85987.7	1	3
0.140815	uin-yogyakarta	0	159	FullDelay	0.0859877	85987.7	1	3
0.140969	uin-surakarta	0	159	LastDelay	0.0861412	86141.2	1	3
0.140969	uin-surakarta	0	159	FullDelay	0.0861412	86141.2	1	3
0.142051	uin-yogyakarta	0	163	LastDelay	0.0858438	85843.8	1	3
0.142051	uin-yogyakarta	0	163	FullDelay	0.0858438	85843.8	1	3
0.142207	uin-surakarta	0	163	LastDelay	0.0859996	85999.6	1	3
0.142207	uin-surakarta	0	163	FullDelay	0.0859996	85999.6	1	3
0.143286	uin-yogyakarta	0	166	LastDelay	0.0860447	86044.7	1	3
0.143286	uin-yogyakarta	0	166	FullDelay	0.0860447	86044.7	1	3
0.143444	uin-surakarta	0	167	LastDelay	0.085858	85858	1	3
0.143444	uin-surakarta	0	167	FullDelay	0.085858	85858	1	3
0.144522	uin-yogyakarta	0	170	LastDelay	0.0859008	85900.8	1	3
0.144522	uin-yogyakarta	0	170	FullDelay	0.0859008	85900.8	1	3
0.144682	uin-surakarta	0	170	LastDelay	0.0860612	86061.2	1	3
0.144682	uin-surakarta	0	170	FullDelay	0.0860612	86061.2	1	3
0.145757	uin-yogyakarta	0	173	LastDelay	0.0861018	86101.8	1	3
0.145757	uin-yogyakarta	0	173	FullDelay	0.0861018	86101.8	1	3
0.14592	uin-surakarta	0	174	LastDelay	0.0859196	85919.6	1	3
0.14592	uin-surakarta	0	174	FullDelay	0.0859196	85919.6	1	3
0.146992	uin-yogyakarta	0	177	LastDelay	0.0859579	85957.9	1	3
0.146992	uin-yogyakarta	0	177	FullDelay	0.0859579	85957.9	1	3
0.147157	uin-surakarta	0	177	LastDelay	0.0861228	86122.8	1	3
0.147157	uin-surakarta	0	177	FullDelay	0.0861228	86122.8	1	3
0.148228	uin-yogyakarta	0	181	LastDelay	0.085814	85814	1	3
0.148228	uin-yogyakarta	0	181	FullDelay	0.085814	85814	1	3
0.148395	uin-surakarta	0	181	LastDelay	0.0859812	85981.2	1	3
0.148395	uin-surakarta	0	181	FullDelay	0.0859812	85981.2	1	3
0.149463	uin-yogyakarta	0	184	LastDelay	0.086015	86014.9	1	3
0.149463	uin-yogyakarta	0	184	FullDelay	0.086015	86014.9	1	3
0.149633	uin-surakarta	0	185	LastDelay	0.0858396	85839.6	1	3
0.149633	uin-surakarta	0	185	FullDelay	0.0858396	85839.6	1	3
0.150699	uin-yogyakarta	0	188	LastDelay	0.0858711	85871.1	1	3
0.150699	uin-yogyakarta	0	188	FullDelay	0.0858711	85871.1	1	3
0.150871	uin-surakarta	0	188	LastDelay	0.0860429	86042.9	1	3
0.150871	uin-surakarta	0	188	FullDelay	0.0860429	86042.9	1	3
0.151934	uin-yogyakarta	0	191	LastDelay	0.086072	86072	1	3
0.151934	uin-yogyakarta	0	191	FullDelay	0.086072	86072	1	3
0.152108	uin-surakarta	0	192	LastDelay	0.0859013	85901.3	1	3
0.152108	uin-surakarta	0	192	FullDelay	0.0859013	85901.3	1	3
0.15317	uin-yogyakarta	0	195	LastDelay	0.0859281	85928.1	1	3
0.15317	uin-yogyakarta	0	195	FullDelay	0.0859281	85928.1	1	3
0.153346	uin-surakarta	0	195	LastDelay	0.0861045	86104.5	1	3
0.153346	uin-surakarta	0	195	FullDelay	0.0861045	86104.5	1	3
0.154405	uin-yogyakarta	0	199	LastDelay	0.0857842	85784.2	1	3
0.154405	uin-yogyakarta	0	199	FullDelay	0.0857842	85784.2	1	3
0.154584	uin-surakarta	0	199	LastDelay	0.0859629	85962.9	1	3
0.154584	uin-surakarta	0	199	FullDelay	0.0859629	85962.9	1	3
0.15564	uin-yogyakarta	0	202	LastDelay	0.0859852	85985.2	1	3
0.15564	uin-yogyakarta	0	202	FullDelay	0.0859852	85985.2	1	3
0.155821	uin-surakarta	0	203	LastDelay	0.0858213	85821.3	1	3
0.155821	uin-surakarta	0	203	FullDelay	0.0858213	85821.3	1	3
0.156876	uin-yogyakarta	0	206	LastDelay	0.0858413	85841.3	1	3
0.156876	uin-yogyakarta	0	206	FullDelay	0.0858413	85841.3	1	3
0.157059	uin-surakarta	0	206	LastDelay	0.0860245	86024.5	1	3
0.157059	uin-surakarta	0	206	FullDelay	0.0860245	86024.5	1	3
0.158111	uin-yogyakarta	0	209	LastDelay	0.0860422	86042.2	1	3
0.158111	uin-yogyakarta	0	209	FullDelay	0.0860422	86042.2	1	3
0.158297	uin-surakarta	0	210	LastDelay	0.0858829	85882.9	1	3
0.158297	uin-surakarta	0	210	FullDelay	0.0858829	85882.9	1	3
0.159347	uin-yogyakarta	0	213	LastDelay	0.0858984	85898.4	1	3
0.159347	uin-yogyakarta	0	213	FullDelay	0.0858984	85898.4	1	3
0.159535	uin-surakarta	0	213	LastDelay	0.0860862	86086.2	1	3
0.159535	uin-surakarta	0	213	FullDelay	0.0860862	86086.2	1	3
0.160582	uin-yogyakarta	0	216	LastDelay	0.0860993	86099.3	1	3
0.160582	uin-yogyakarta	0	216	FullDelay	0.0860993	86099.3	1	3
0.160772	uin-surakarta	0	217	LastDelay	0.0859446	85944.6	1	3
0.160772	uin-surakarta	0	217	FullDelay	0.0859446	85944.6	1	3
0.161818	uin-yogyakarta	0	220	LastDelay	0.0859554	85955.4	1	3
0.161818	uin-yogyakarta	0	220	FullDelay	0.0859554	85955.4	1	3
0.16201	uin-surakarta	0	220	LastDelay	0.0861478	86147.8	1	3
0.16201	uin-surakarta	0	220	FullDelay	0.0861478	86147.8	1	3
0.163053	uin-yogyakarta	0	224	LastDelay	0.0858115	85811.5	1	3
0.163053	uin-yogyakarta	0	224	FullDelay	0.0858115	85811.5	1	3
0.163248	uin-surakarta	0	224	LastDelay	0.0860062	86006.2	1	3
0.163248	uin-surakarta	0	224	FullDelay	0.0860062	86006.2	1	3
